ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
220408,2021,22,11,1,1,6,1,2,4,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220409,2021,22,93,1,1,6,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220410,2021,22,93,2,1,6,1,1,2,2,1,2,1,1,1,1,13,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220411,2021,22,5,1,1,6,2,2,1,1,5,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220412,2021,22,39,1,1,6,1,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220413,2021,22,109,1,1,6,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220414,2021,22,63,1,1,6,2,2,1,1,4,1,2,1,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
220415,2021,22,63,1,1,6,2,2,1,2,6,2,1,3,3,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220416,2021,22,127,1,1,6,1,2,1,2,3,2,2,2,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
220417,2021,22,51,3,1,6,2,2,1,2,4,2,5,1,2,3,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220418,2021,22,99,1,1,6,1,1,4,2,1,2,1,2,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220419,2021,22,51,1,1,6,2,1,4,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220420,2021,22,13,1,1,6,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,0,0,0
220421,2021,22,121,1,1,6,1,1,1,2,1,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220422,2021,22,19,1,1,6,2,2,1,2,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,1,2,0,0,0
220423,2021,22,71,1,1,6,2,2,1,2,3,2,2,2,2,3,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220424,2021,22,79,1,1,6,2,2,1,1,4,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220425,2021,22,17,1,1,6,1,2,1,1,5,1,4,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,0,0,0
220426,2021,22,33,1,1,6,2,2,1,1,4,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220427,2021,22,33,2,1,6,2,1,1,2,1,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220428,2021,22,61,1,1,6,1,2,4,2,6,2,1,2,1,1,13,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,0,0,0
220429,2021,22,17,1,1,6,1,2,4,1,6,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,1,2,0,0,0
220430,2021,22,55,1,1,6,2,2,4,1,3,1,1,1,2,2,13,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220431,2021,22,93,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220432,2021,22,103,1,1,6,2,2,1,2,3,3,4,1,1,2,13,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220433,2021,22,71,1,1,6,2,2,1,1,6,1,1,3,3,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,1,2,2,0,0,0
220434,2021,22,1,2,1,6,1,2,1,1,5,1,4,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220435,2021,22,63,1,1,6,1,2,1,2,5,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220436,2021,22,119,1,1,6,1,2,4,2,6,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220437,2021,22,105,1,1,6,2,1,4,2,1,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220438,2021,22,33,1,1,6,2,2,1,1,6,1,4,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220439,2021,22,17,1,1,6,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,0,0,0
220440,2021,22,69,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220441,2021,22,81,1,1,6,1,2,1,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220442,2021,22,103,1,1,6,2,2,2,2,3,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,0,0,0
220443,2021,22,19,1,1,6,2,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220444,2021,22,55,1,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220445,2021,22,33,1,1,6,2,2,1,2,6,2,1,2,2,1,99,2,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220446,2021,22,113,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220447,2021,22,99,1,1,6,1,2,4,2,4,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220448,2021,22,91,1,1,6,1,2,4,2,4,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220449,2021,22,19,1,1,6,2,1,4,2,1,3,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220450,2021,22,19,1,1,6,2,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220451,2021,22,33,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220452,2021,22,121,1,1,6,2,1,4,2,1,3,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220453,2021,22,115,1,1,6,1,2,4,2,4,2,1,2,1,1,13,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220454,2021,22,19,1,1,6,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220455,2021,22,113,1,1,6,1,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220456,2021,22,51,1,1,6,2,2,4,2,6,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220457,2021,22,21,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220458,2021,22,17,1,1,6,1,2,1,1,6,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220459,2021,22,51,1,1,6,2,2,1,1,4,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220460,2021,22,19,1,1,6,2,2,1,2,6,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,0,0,0
220461,2021,22,19,1,1,6,2,2,1,2,3,3,4,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220462,2021,22,31,1,1,6,1,1,1,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220463,2021,22,105,1,1,6,2,1,1,2,1,2,2,2,2,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220464,2021,22,57,1,1,6,2,2,1,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220465,2021,22,123,3,1,6,1,2,1,1,4,1,4,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220466,2021,22,1,2,1,6,2,1,1,2,1,2,5,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,1,2,0,0,0
220467,2021,22,43,1,1,6,1,2,1,2,3,2,2,2,1,2,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
220468,2021,22,5,1,1,6,2,2,4,2,4,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220469,2021,22,119,1,1,6,1,2,1,2,4,2,3,1,1,2,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220471,2021,22,105,1,1,6,2,2,1,2,4,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220472,2021,22,79,1,1,6,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220473,2021,22,33,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220474,2021,22,115,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220475,2021,22,119,1,1,6,1,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220476,2021,22,31,1,1,6,1,2,1,1,5,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220477,2021,22,71,1,1,6,2,2,1,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220478,2021,22,1,1,1,6,1,1,1,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220479,2021,22,53,1,1,6,1,1,1,2,1,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220480,2021,22,79,2,1,6,2,2,1,2,3,2,3,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220481,2021,22,43,1,1,6,1,2,1,2,4,2,3,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220482,2021,22,7,1,1,6,2,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220483,2021,22,51,2,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220484,2021,22,57,2,1,6,1,2,1,2,4,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220485,2021,22,7,1,1,6,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220486,2021,22,125,1,1,6,1,2,4,2,5,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,0,0,0
220487,2021,22,103,2,1,6,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220488,2021,22,69,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220489,2021,22,31,2,1,6,1,1,4,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220490,2021,22,31,1,1,6,1,2,1,2,5,2,4,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220491,2021,22,53,1,1,6,1,2,4,2,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220492,2021,22,69,1,1,6,1,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220493,2021,22,53,1,1,6,1,2,4,2,6,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220494,2021,22,5,1,1,6,2,2,4,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220495,2021,22,53,1,1,6,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220496,2021,22,33,1,1,6,2,2,1,2,3,3,4,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220497,2021,22,105,1,1,6,1,2,1,2,5,3,5,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0
220498,2021,22,85,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220499,2021,22,103,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220500,2021,22,33,1,1,6,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220501,2021,22,17,1,1,6,2,2,1,2,6,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220502,2021,22,69,1,1,6,2,2,1,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220503,2021,22,73,1,1,6,1,2,4,1,5,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220504,2021,22,73,1,1,6,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220505,2021,22,39,1,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220506,2021,22,17,1,1,6,2,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
220507,2021,22,33,1,1,6,2,2,1,1,6,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220508,2021,22,69,1,1,6,1,2,1,2,4,3,4,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220509,2021,22,51,1,1,6,2,1,1,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,0,0,0
220510,2021,22,49,1,1,6,1,2,1,1,6,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220511,2021,22,71,1,1,6,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220512,2021,22,17,3,1,6,2,1,1,2,1,3,1,2,2,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220513,2021,22,55,1,1,6,2,2,1,2,3,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220514,2021,22,79,1,1,6,2,2,1,2,3,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,1,2,0,0,0
220515,2021,22,73,1,1,6,2,2,1,2,4,3,4,1,1,2,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220516,2021,22,79,1,1,6,2,2,1,1,4,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220517,2021,22,121,1,1,6,1,2,1,2,5,3,4,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220518,2021,22,33,1,1,6,2,2,1,1,3,1,2,2,2,3,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220519,2021,22,19,1,1,6,2,2,1,1,6,1,4,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220520,2021,22,121,1,1,6,2,2,4,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220521,2021,22,5,1,1,6,2,2,4,2,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220522,2021,22,33,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220523,2021,22,5,1,1,6,2,2,1,2,4,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220524,2021,22,19,1,1,6,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220525,2021,22,33,1,1,6,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220526,2021,22,71,3,1,6,2,2,4,2,3,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220527,2021,22,45,1,1,6,2,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220528,2021,22,17,2,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220529,2021,22,67,1,1,6,1,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220530,2021,22,61,1,1,6,2,2,1,2,5,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220531,2021,22,41,1,1,6,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220532,2021,22,21,1,1,6,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220533,2021,22,61,1,1,6,1,1,1,2,1,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220534,2021,22,79,1,1,6,1,2,1,2,5,3,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220535,2021,22,79,1,1,6,2,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,0,0,0
220536,2021,22,33,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220537,2021,22,49,1,1,6,1,2,1,2,5,2,4,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
220538,2021,22,83,3,1,6,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220539,2021,22,9,1,1,6,1,2,1,2,6,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220540,2021,22,1,1,1,6,1,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,0,0,0
220541,2021,22,19,1,1,6,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
220542,2021,22,17,1,1,6,2,2,1,2,3,2,5,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220543,2021,22,111,1,1,6,1,2,1,2,5,2,4,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
220544,2021,22,33,1,1,6,2,2,1,2,4,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220545,2021,22,109,1,1,6,2,2,4,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220546,2021,22,121,1,1,6,2,2,1,2,3,2,5,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220547,2021,22,17,1,1,6,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220548,2021,22,15,1,1,6,2,2,1,2,6,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220549,2021,22,85,1,1,6,1,2,4,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220550,2021,22,91,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220551,2021,22,79,1,1,6,1,2,4,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220552,2021,22,19,1,1,6,1,1,1,2,1,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220553,2021,22,51,1,1,6,2,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220554,2021,22,111,1,1,6,1,2,1,2,4,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220555,2021,22,119,1,1,6,2,2,4,2,6,2,1,1,1,1,99,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220556,2021,22,51,1,1,6,2,2,1,2,6,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220557,2021,22,45,1,1,6,1,2,4,2,4,2,1,3,2,1,99,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220558,2021,22,73,1,1,6,2,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220559,2021,22,7,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220560,2021,22,79,1,1,6,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220561,2021,22,55,1,1,6,2,2,4,1,6,1,1,2,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220562,2021,22,79,1,1,6,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220563,2021,22,17,1,1,6,2,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220564,2021,22,71,1,1,6,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220565,2021,22,79,1,1,6,2,2,1,1,5,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220566,2021,22,109,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220567,2021,22,79,1,1,6,1,2,1,2,5,3,3,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
